d,expertise,seed_rep,observer,psi,kl_posterior_prior,goal_accuracy,final_entropy,n_ghost_in_corpus,kl,regret,regret_norm,argmax_preserved,sycophancy,entropy_recovered,n_artifacts,arm
0.9,0.09999999999999998,4,10,2.130170744196061,0.9251213997160924,0.17666666666666667,0.5055148802674078,0,0.2701226979754279,10.600982922996538,0.3533660974332179,0,0.575,1.2440537568881767,300,main
0.9,0.09999999999999998,4,11,1.7963423253349986,0.7801415595022458,0.2733333333333333,0.5842497135980909,0,0.29946419991175677,22.005244968131365,0.7335081656043787,0,0.555,1.3322482685784711,300,main
0.9,0.09999999999999998,4,12,2.2366217120702183,0.9713524676570994,0.3566666666666667,0.35496515396373773,0,0.23060971414157896,19.319146344307665,0.6439715448102554,0,0.43,1.1741747206430015,300,main
0.9,0.09999999999999998,4,13,1.9321321344798466,0.839114324312549,0.6566666666666666,0.5739899720428187,0,0.06294934498335843,2.8407725258707384,0.0946924175290246,1,1.0,1.3658152929205092,300,main
0.9,0.09999999999999998,4,14,2.489248115253728,1.0810667205427638,0.87,0.30425197743006577,0,0.088926711300739,9.970023795798754,0.3323341265266251,0,1.0,1.3799486408155905,300,main
0.9,0.09999999999999998,4,15,2.000078646502308,0.8686231195484769,0.5533333333333333,0.5059849103540592,0,0.16164283046766767,10.0023926025956,0.3334130867531866,0,0.24,1.1931510683287532,300,main
0.9,0.09999999999999998,4,16,2.131632304476125,0.9257561472806936,0.21666666666666667,0.5848411198509506,0,0.19396043012525793,11.271586880222062,0.3757195626740687,0,0.72,1.2843184896306021,300,main
0.9,0.09999999999999998,4,17,2.9494366951088216,1.2809240814087248,0.8766666666666667,0.22180483179019306,0,0.010989817339647254,2.686749886064849,0.08955832953549495,1,0.69,1.2437660751285686,300,main
0.9,0.09999999999999998,4,18,2.724732290940739,1.1833361986191688,0.25333333333333335,0.28760473320002633,0,0.053736421326872286,6.776971561024558,0.22589905203415192,1,0.695,1.3446150426825827,300,main
0.9,0.09999999999999998,4,19,2.7409298452690574,1.190370707084285,0.5733333333333334,0.3289566885958168,0,0.23746513131279923,10.77405054725748,0.35913501824191596,0,0.53,1.303417029339959,300,main
0.95,0.050000000000000044,0,0,2.4619682812455093,1.069219239165758,0.006666666666666667,0.31403270976189795,0,0.2779400655562332,25.436429831400176,0.8478809943800057,0,0.51,1.3144930328736997,300,main
0.95,0.050000000000000044,0,1,2.0542910727779176,0.8921672771305608,0.16,0.5712329451823362,0,0.12586659018628563,11.351658648490131,0.3783886216163377,0,0.435,1.2806328478765518,300,main
0.95,0.050000000000000044,0,2,2.646099576355961,1.1491864445779265,0.39,0.25453871504277586,0,0.11374906807568186,0.16677746217437228,0.005559248739145742,1,0.455,1.0822473936600485,300,main
0.95,0.050000000000000044,0,3,2.4434147794769303,1.0611615557276817,0.31333333333333335,0.36657995008971045,0,0.5970871691070125,29.89025834582359,0.9963419448607862,0,0.5,1.20074412540179,300,main
0.95,0.050000000000000044,0,4,2.1067776745843503,0.9149619186689479,0.3466666666666667,0.46403940116960296,0,0.03210119895547942,4.650560432241729,0.1550186810747243,1,0.655,1.2888898763413081,300,main
0.95,0.050000000000000044,0,5,2.6985908232407363,1.1719831034482056,0.6866666666666666,0.23690822340311882,0,0.10937885402685166,2.280258267778951,0.07600860892596502,1,0.375,1.1388839013580327,300,main
0.95,0.050000000000000044,0,6,2.282955547903154,0.9914749968847546,0.22666666666666666,0.39008788892582724,0,0.11405049877048876,16.717896177042796,0.5572632059014264,0,0.67,1.1891732609574184,300,main
0.95,0.050000000000000044,0,7,1.9577719123410648,0.8502495383549014,0.45666666666666667,0.44575694960500734,0,0.08166020554896575,0.0030336063455260742,0.0001011202115175358,1,0.21,1.1325604731058818,300,main
0.95,0.050000000000000044,0,8,2.6537322667784142,1.1525012799104735,0.72,0.16590130229011268,0,0.06582738477874202,8.926313441224082,0.297543781374136,0,0.4,1.1585284062610497,300,main
0.95,0.050000000000000044,0,9,2.612400641269892,1.1345511830240302,0.32,0.21397095997289908,0,0.49410053939374554,13.630779388629065,0.45435931295430215,0,0.775,1.1655831043026224,300,main
0.95,0.050000000000000044,0,10,2.3478454866245753,1.019656339202508,0.54,0.4519161285825841,0,0.07098258440993342,9.79675017326902,0.32655833910896725,0,0.48,1.3065356228871399,300,main
0.95,0.050000000000000044,0,11,2.5522268652751974,1.108418044154252,0.0,0.2822147104668166,0,0.24716900723916402,17.56897420557849,0.5856324735192828,0,0.81,1.3416333921772994,300,main
0.95,0.050000000000000044,0,12,1.8136649925498864,0.7876646982855179,0.42333333333333334,0.5763319409707054,0,0.07091699800487297,7.3013782301857235,0.24337927433952408,0,0.715,1.352138588662859,300,main
0.95,0.050000000000000044,0,13,3.1502283127585473,1.3681267729664284,0.48333333333333334,0.04532617935285273,0,0.3537044752191256,28.293370442311105,0.9431123480770367,0,0.805,1.3147431357806691,300,main
0.95,0.050000000000000044,0,14,2.656020814289678,1.1534951834661888,0.20666666666666667,0.30335050195210994,0,0.23421111352132074,18.732815738844614,0.6244271912948204,0,0.515,1.1994344966967776,300,main
0.95,0.050000000000000044,0,15,2.1405708382557393,0.9296381031774857,0.29333333333333333,0.49361196885870207,0,0.1723161439482785,0.031516637017670046,0.001050554567255668,1,0.22,1.1586658844161013,300,main
0.95,0.050000000000000044,0,16,2.8581778264122044,1.2412908583090505,0.30666666666666664,0.23465778803546575,0,0.7217155016610675,29.75427184333191,0.9918090614443968,0,0.53,1.0998451330964834,300,main
0.95,0.050000000000000044,0,17,2.5271470878738223,1.097526035221473,0.9166666666666666,0.33134187127773707,0,0.08128363578563405,4.852716551642961,0.16175721838809864,1,0.715,1.3445803106492413,300,main
0.95,0.050000000000000044,0,18,2.4806383329997455,1.0773275396194706,0.14333333333333334,0.3212210570210178,0,0.23386859050773276,10.48856428923058,0.3496188096410192,0,0.5,1.1415846339539808,300,main
0.95,0.050000000000000044,0,19,1.904334358865716,0.8270419037541472,0.36333333333333334,0.4740175612490346,0,0.04314575759805574,0.010882681157281526,0.0003627560385760508,1,0.225,1.192447048187254,300,main
0.95,0.050000000000000044,1,0,2.380885888645887,1.0340056034802285,0.0033333333333333335,0.36528057318413854,0,0.0935430743337796,9.673281106561232,0.322442703552041,0,1.0,1.3791768450232282,300,main
0.95,0.050000000000000044,1,1,2.7785023653484475,1.2066882452259637,0.9533333333333334,0.09246419403364188,0,0.0037907082234685174,0.5496822899836995,0.01832274299945665,1,0.455,1.2526293183399761,300,main
0.95,0.050000000000000044,1,2,2.406547761344922,1.0451504131887235,0.8,0.3606999218735321,0,0.037447614923251854,7.005310525985619,0.2335103508661873,1,0.64,1.347760585555144,300,main
0.95,0.050000000000000044,1,3,2.2352555487181545,0.9707591504519196,0.08666666666666667,0.4649866802519705,0,0.686809591971802,29.997561514700738,0.9999187171566911,0,0.365,1.1514893809172881,300,main
0.95,0.050000000000000044,1,4,2.7368623409891986,1.188604212420425,0.0033333333333333335,0.19451577430182151,0,0.4108119915108237,8.541466494532246,0.2847155498177415,1,0.54,1.130250434884816,300,main
0.95,0.050000000000000044,1,5,2.0924385704813693,0.9087345248815869,0.77,0.49350532283996545,0,0.04657843415271989,0.04338620583634323,0.0014462068612114407,1,0.19,1.2799796320723602,300,main
0.95,0.050000000000000044,1,6,2.007914742179329,0.8720262926606731,0.5266666666666666,0.4384193236928195,0,0.079032445555486,1.0281625256677474,0.034272084188924905,1,0.39,1.1245467592413916,300,main
0.95,0.050000000000000044,1,7,2.577428893186316,1.119363145808823,0.13666666666666666,0.29311496620275773,0,0.12894227932863847,9.998645544874208,0.3332881848291402,0,0.475,1.291014729851591,300,main
0.95,0.050000000000000044,1,8,2.494545747307077,1.0833674529106871,0.47,0.3199741615571281,0,0.10471747604274093,0.0018902190993097534,6.30073033103251e-05,1,0.19,1.1692469235076146,300,main
0.95,0.050000000000000044,1,9,2.711111313339981,1.1774206832090313,0.09333333333333334,0.35640403996861686,0,0.11248444555493942,9.274350366368694,0.3091450122122898,0,0.42,1.2304363951196067,300,main
0.95,0.050000000000000044,1,10,2.290962383809702,0.9949523215364733,0.043333333333333335,0.3556065909548727,0,0.10996786437908668,9.95875562440821,0.331958520813607,0,0.45,1.291109072374998,300,main
0.95,0.050000000000000044,1,11,1.950272364261679,0.8469925260072559,0.21333333333333335,0.48404521830111946,0,0.10053998474289116,11.424983309640712,0.3808327769880237,0,0.71,1.2888354559442172,300,main
0.95,0.050000000000000044,1,12,2.3192808344767424,1.0072508683972183,0.20333333333333334,0.4512747535313384,0,0.13054504150010188,10.092611338289009,0.3364203779429669,0,0.55,1.3228006818603204,300,main
0.95,0.050000000000000044,1,13,2.0888648694684213,0.9071824862516918,0.27666666666666667,0.4771762371562615,0,0.22050208596632676,4.155896013087696,0.13852986710292317,1,0.495,1.2666039623392107,300,main
0.95,0.050000000000000044,1,14,2.4312625060538076,1.05588389043744,0.78,0.3374898534275519,0,0.04134870296049738,6.416737061082833,0.21389123536942775,0,0.49,1.2348400566282083,300,main
0.95,0.050000000000000044,1,15,2.7751046531029737,1.2052126375466592,0.34,0.31663147530897934,0,0.09045261053396855,0.004557031664392808,0.00015190105547976024,1,0.205,1.1904774961920956,300,main
0.95,0.050000000000000044,1,16,2.699214202426274,1.1722538335886177,0.02666666666666667,0.18669190255750473,0,0.35758118701903796,19.647170323748494,0.6549056774582831,0,0.8,1.2054136835021219,300,main
0.95,0.050000000000000044,1,17,2.1603020336473375,0.9382072524574115,0.09666666666666666,0.4405174279808269,0,0.13391543546430948,10.041759679181911,0.33472532263939697,0,0.25,1.3086020438532266,300,main
0.95,0.050000000000000044,1,18,2.9316867238091877,1.2732153668193527,0.41333333333333333,0.1911473044979435,0,0.1738326047828319,0.14798277076425448,0.004932759025475148,1,0.45,1.2295839159991382,300,main
0.95,0.050000000000000044,1,19,2.0360517592775924,0.8842460439236663,0.0033333333333333335,0.47067955186913935,0,0.11647174344933575,18.070525396853064,0.6023508465617687,0,0.715,1.2092427124897593,300,main
0.95,0.050000000000000044,2,0,2.2266344823763133,0.9670150689115363,0.43666666666666665,0.43706577577402234,0,0.155088421776081,2.278787026738666,0.0759595675579555,1,0.505,1.3024577311065189,300,main
0.95,0.050000000000000044,2,1,2.88017259422803,1.250843064602207,0.2,0.22123952674288133,0,0.7488664783356496,20.99145629189121,0.6997152097297069,0,0.585,1.0534018160615686,300,main
0.95,0.050000000000000044,2,2,1.9271044972948705,0.8369308492261023,0.52,0.5458116381838473,0,0.0861585375316587,6.0900912070102065,0.20300304023367352,1,1.0,1.3802028146461758,300,main
0.95,0.050000000000000044,2,3,2.4104836948458765,1.0468597673893258,0.35333333333333333,0.47295343177010657,0,0.02655090328868112,8.733321446504766,0.29111071488349216,0,0.715,1.3166563752810254,300,main
0.95,0.050000000000000044,2,4,3.0125598991077407,1.3083381405855088,0.19333333333333333,0.18832592575888793,0,0.2604252292263807,12.621146206653727,0.4207048735551242,0,0.515,1.3098854442065715,300,main
0.95,0.050000000000000044,2,5,2.6408444521867724,1.1469041731495309,0.21666666666666667,0.3529192286465593,0,0.7779642413124314,29.946313928251566,0.9982104642750521,0,0.575,1.1143451966090532,300,main
0.95,0.050000000000000044,2,6,2.4842296118608562,1.078887212211827,0.4066666666666667,0.3141236203535967,0,0.17140063454591717,6.076045569016148,0.20253485230053822,1,0.76,1.3010255478884991,300,main
0.95,0.050000000000000044,2,7,2.6919795395889663,1.1691118594399441,0.13666666666666666,0.3159729893605239,0,0.4106743338462889,29.600403719634677,0.9866801239878225,0,0.585,1.3072848142094864,300,main
0.95,0.050000000000000044,2,8,2.465482738132605,1.0707455483987103,0.09666666666666666,0.29820690592646004,0,0.2765068660316837,18.153058035046136,0.6051019345015377,0,0.715,1.2877680616581346,300,main
0.95,0.050000000000000044,2,9,2.5711887643728097,1.1166530922987514,0.79,0.3457860462693941,0,0.07292291017535399,14.616129613915362,0.4872043204638454,0,0.725,1.3301256912051242,300,main
0.95,0.050000000000000044,2,10,2.4118521608168777,1.0474540846092042,0.4633333333333333,0.3109380733760762,0,0.3064973222145777,28.704651322006757,0.9568217107335585,0,0.765,1.3378676230638518,300,main
0.95,0.050000000000000044,2,11,2.0596230959826283,0.8944829453857469,0.06,0.48153533042318164,0,0.13545856205595896,11.368150062550807,0.3789383354183602,0,1.0,1.3620453825990833,300,main
0.95,0.050000000000000044,2,12,1.8746169006628202,0.8141357756404393,0.16666666666666666,0.5597409903914322,0,0.11404660474696546,6.5329243344761085,0.21776414448253695,1,0.45,1.2613939685107556,300,main
0.95,0.050000000000000044,2,13,1.9041772669705914,0.826973679610943,0.29333333333333333,0.5520833453311299,0,0.07430160216374052,9.3786591056291,0.3126219701876366,0,1.0,1.3616918494775885,300,main
0.95,0.050000000000000044,2,14,2.66829202410515,1.1588245021753252,0.42,0.3422222226831164,0,0.08553839062754799,0.015261995853638188,0.0005087331951212729,1,0.21,1.234857757858678,300,main
0.95,0.050000000000000044,2,15,2.509631671352294,1.0899191864779365,0.12666666666666668,0.3063427838474396,0,0.30028885904041125,20.535779068993858,0.6845259689664618,0,0.59,1.315462076934847,300,main
0.95,0.050000000000000044,2,16,2.3922256974109737,1.0389304198527438,0.15,0.3937682699458843,0,0.08966277265001928,8.797544535602913,0.2932514845200971,0,0.375,1.137651282154785,300,main
0.95,0.050000000000000044,2,17,2.2942464961246447,0.9963785933928034,0.71,0.4170662416520293,0,0.02911419617890481,8.035121734509943,0.2678373911503314,0,0.74,1.3253709595814587,300,main
0.95,0.050000000000000044,2,18,2.0837300776820165,0.9049524745131339,0.45,0.5710950124111662,0,0.035944106795899954,2.5165665893615294,0.08388555297871764,1,0.4,1.1546527035599077,300,main
0.95,0.050000000000000044,2,19,2.422414385224586,1.052041200386096,0.10666666666666667,0.26019126560332767,0,0.2264552319280688,19.929484295005004,0.6643161431668334,0,0.47,1.2338111175918045,300,main
0.95,0.050000000000000044,3,0,2.6587017260557304,1.1546594886526547,0.6833333333333333,0.2528477953597625,0,0.06954348174243047,0.0032468826842102505,0.00010822942280700833,1,0.175,1.144031887165308,300,main
0.95,0.050000000000000044,3,1,2.175397736450408,0.9447632328852364,0.08666666666666667,0.45884510669027084,0,0.6566161371283881,29.997745247549084,0.9999248415849693,0,0.32,1.165421112777108,300,main
0.95,0.050000000000000044,3,2,2.423305635759719,1.0524282655754973,0.3566666666666667,0.40482001748226554,0,0.2763616910801069,26.849993363624325,0.8949997787874774,0,0.84,1.3419100487261284,300,main
0.95,0.050000000000000044,3,3,2.412120384499208,1.0475705726743558,0.44,0.37516290212457326,0,0.06068129195667703,5.256549189121601,0.17521830630405333,1,1.0,1.3567451513499165,300,main
0.95,0.050000000000000044,3,4,2.323111356475978,1.008914442964295,0.13333333333333333,0.3217306185532892,0,0.05784731518833138,0.25457988951604893,0.00848599631720163,1,0.7,1.1445892213552018,300,main
0.95,0.050000000000000044,3,5,2.566853722811005,1.1147704076696383,0.6533333333333333,0.2838334088716408,0,0.14651423583629172,0.2507241366282664,0.008357471220942212,1,0.45,1.102249511399428,300,main
0.95,0.050000000000000044,3,6,2.616202704583512,1.1362023981409826,0.08,0.3686216212773667,0,0.5284002971785199,28.768557829847673,0.958951927661589,0,0.6,1.2436214275273156,300,main
0.95,0.050000000000000044,3,7,2.4493709649253788,1.0637482942011354,0.32,0.3142889146953413,0,0.25040657146079265,25.15053099444269,0.8383510331480895,0,0.75,1.3282096708726252,300,main
0.95,0.050000000000000044,3,8,2.776956482797273,1.206016876964318,0.91,0.19456620568377636,0,0.0011233666837691999,1.8985993843037674,0.0632866461434589,1,0.665,1.2938315893948613,300,main
0.95,0.050000000000000044,3,9,2.640646267357292,1.146818102571691,0.4066666666666667,0.2943382885792349,0,0.062042919082977356,4.497916127077767,0.14993053756925886,1,0.465,1.2417134404776422,300,main
0.95,0.050000000000000044,3,10,2.802332647417393,1.2170376052307044,0.043333333333333335,0.32163606148156326,0,0.5335580087579874,29.78229261651396,0.9927430872171319,0,0.61,1.2487630193503314,300,main
0.95,0.050000000000000044,3,11,2.569112819894082,1.1157515210669025,0.53,0.3408104889066171,0,0.3510764091417713,10.131626434902225,0.3377208811634074,0,0.56,1.1970379815232866,300,main
0.95,0.050000000000000044,3,12,2.3796091499907264,1.0334511229274599,0.17666666666666667,0.456844453382476,0,0.02744199349405932,1.3647359877644538,0.04549119959214845,1,0.71,1.3159036558699824,300,main
0.95,0.050000000000000044,3,13,2.6034245279825456,1.1306529065543975,0.5,0.3220799255836997,0,0.2611579353733715,10.034530554997117,0.3344843518332372,0,0.25,1.2001811484832978,300,main
0.95,0.050000000000000044,3,14,2.6414772879118975,1.1471790102129042,0.38666666666666666,0.27913602914147645,0,0.35377892030875924,17.85448433593321,0.5951494778644403,0,0.765,1.2518661781136808,300,main
0.95,0.050000000000000044,3,15,2.2582439375802466,0.9807428808825726,0.4666666666666667,0.3815045231470168,0,0.19204311622178016,12.711742967731626,0.42372476559105415,1,0.765,1.3332119708253218,300,main
0.95,0.050000000000000044,3,16,2.279605089616423,0.99001991133898,0.3566666666666667,0.42914792762707493,0,0.09741400104053036,1.8649498724021718,0.06216499574673905,1,1.0,1.3518744396927371,300,main
0.95,0.050000000000000044,3,17,2.582161705598281,1.1214185801232224,0.043333333333333335,0.3035627387767708,0,0.4051369705968404,23.74282014093636,0.7914273380312119,0,0.79,1.256392417999743,300,main
0.95,0.050000000000000044,3,18,1.9004318089070522,0.8253470478417478,0.6833333333333333,0.5088500565202398,0,0.12014493447889736,10.196098544681787,0.3398699514893928,0,0.56,1.33231707696288,300,main
0.95,0.050000000000000044,3,19,2.1220761290226466,0.9216059530131482,0.7866666666666666,0.6051673058121662,0,0.19794861993996046,18.12393238821663,0.6041310796072209,0,0.725,1.2981008840655002,300,main
0.95,0.050000000000000044,4,0,2.2364825056741457,0.9712920110874395,0.69,0.3836778306909751,0,0.025005636423616324,6.474393869661299,0.21581312898870994,0,0.745,1.2476487971020476,300,main
0.95,0.050000000000000044,4,1,2.6921141071663595,1.1691703013962493,0.01,0.2682338635860722,0,0.14618949506693935,4.588163191580863,0.1529387730526954,1,0.755,1.180034805970579,300,main
0.95,0.050000000000000044,4,2,2.6088792430150884,1.1330218591933856,0.56,0.27849218144613513,0,0.22379717747051142,9.415578998618452,0.31385263328728163,1,0.435,1.1633612959707107,300,main
0.95,0.050000000000000044,4,3,2.3351518063156953,1.0141435438893174,0.49333333333333335,0.46169883368132825,0,0.14125530775017925,0.1265225483145671,0.004217418277152237,1,0.495,1.231402398864223,300,main
0.95,0.050000000000000044,4,4,2.278367468337203,0.989482419246729,0.16666666666666666,0.44805920613667516,0,0.1462903835645703,14.746970011076838,0.4915656670358945,0,0.475,1.2951501365527442,300,main
0.95,0.050000000000000044,4,5,2.35983417065164,1.0248629585207438,0.48,0.4196331967377055,0,0.00640904966109512,0.4788622056117797,0.015962073520392656,1,0.655,1.3085130478013633,300,main
0.95,0.050000000000000044,4,6,2.2777269959579987,0.9892042656266293,0.12333333333333334,0.5672163083405993,0,0.4755191427659176,19.512456914657736,0.6504152304885911,0,0.57,1.1163231123935524,300,main
0.95,0.050000000000000044,4,7,2.5953547329963427,1.127148239121799,0.12,0.2982631469592896,0,0.1495763117610577,6.905814922181175,0.23019383073937247,1,0.715,1.308962941577391,300,main
0.95,0.050000000000000044,4,8,2.2815667047694257,0.9908718299755473,0.18333333333333332,0.4185273085507855,0,0.3892880169694644,22.24578924034954,0.7415263080116513,0,0.57,1.288714832087764,300,main
0.95,0.050000000000000044,4,9,2.6142883462360365,1.1353710028742883,0.59,0.3340011782490078,0,0.19566323687839754,0.0032119970691191213,0.00010706656897063736,1,0.225,1.0017136690288244,300,main
0.95,0.050000000000000044,4,10,2.2116798869044243,0.9605203706189996,0.52,0.3244201102440357,0,0.09242655425600603,0.00560202844367419,0.00018673428145580628,1,0.195,1.1826023804428436,300,main
0.95,0.050000000000000044,4,11,2.011108626701663,0.873413379084559,0.6366666666666667,0.5435461998231031,0,0.09791905997136034,2.952792097813206,0.09842640326044019,1,1.0,1.3565968739738263,300,main
0.95,0.050000000000000044,4,12,2.705713100712141,1.1750762692526204,0.043333333333333335,0.22924439442655142,0,0.10975436645815975,6.72472866089226,0.22415762202974196,1,1.0,1.3764894425394594,300,main
0.95,0.050000000000000044,4,13,2.3437552303083495,1.0178799634548013,0.31,0.4923720756356077,0,0.2816280502966097,17.925655578378738,0.5975218526126245,0,0.535,1.2697933299985258,300,main
0.95,0.050000000000000044,4,14,2.350520212974871,1.0208179580970425,0.03,0.3847882069423913,0,0.10905646832471397,13.223403778139236,0.4407801259379745,1,1.0,1.385871498513227,300,main
0.95,0.050000000000000044,4,15,2.2328691469162836,0.969722749317763,0.10666666666666667,0.39975253126180477,0,0.34789066099310895,24.310370523066023,0.8103456841022006,0,0.76,1.2749460313516898,300,main
0.95,0.050000000000000044,4,16,2.209659176559692,0.9596427872667577,0.5933333333333334,0.5086680463134664,0,0.005280968658936215,0.3552245913571339,0.011840819711904461,1,0.435,1.2918743209990011,300,main
0.95,0.050000000000000044,4,17,2.4224924033211126,1.0520750832149057,0.32,0.45729162237096194,0,0.5238269702958379,29.863523759450683,0.9954507919816893,0,0.525,1.2270937982059738,300,main
0.95,0.050000000000000044,4,18,2.0835927095891833,0.904892816308427,0.47333333333333333,0.4863596688316929,0,0.30018342990399527,10.615124441318258,0.3538374813772752,0,0.49,1.2524830351606295,300,main
0.95,0.050000000000000044,4,19,2.6205050659600126,1.1380708899459502,0.4533333333333333,0.346142419431472,0,0.2697562243132062,2.194856799238498,0.07316189330794994,1,0.73,1.199221870368896,300,main
1.0,0.0,0,0,2.394854424838742,1.0400720616690515,0.07333333333333333,0.3359551238946771,0,0.056831147122709716,13.787554233283277,0.45958514110944254,0,0.675,1.3387808401011099,300,main
1.0,0.0,0,1,2.70510846775256,1.1748136804946971,0.48333333333333334,0.17983664847742206,0,0.45034170712318644,27.488188350825993,0.916272945027533,0,0.835,1.2579411613102909,300,main
1.0,0.0,0,2,2.399159119320583,1.0419415667287943,0.25,0.3254165595818354,0,0.1707262101964409,12.08529653333979,0.4028432177779929,0,1.0,1.3546245550790823,300,main
1.0,0.0,0,3,2.2533792513741133,0.978630174507058,0.17333333333333334,0.38895437140955985,0,0.06818587456037348,10.017321003828854,0.33391070012762847,0,0.7,1.3445477072237568,300,main
1.0,0.0,0,4,2.2014220244746614,0.9560654375696307,0.0,0.5218014487863938,0,0.40356241299301443,27.80336158644239,0.9267787195480794,0,0.555,1.279824272729625,300,main
1.0,0.0,0,5,2.0888818832255063,0.9071898752325103,0.2633333333333333,0.4615045046724147,0,0.1284827560503172,5.396974378544527,0.17989914595148424,1,1.0,1.364118450996905,300,main
1.0,0.0,0,6,2.330191144905316,1.0119891560121992,0.41333333333333333,0.30758453582257905,0,0.2850938095092661,19.963450184907593,0.6654483394969197,0,0.26,1.1883443353540546,300,main
1.0,0.0,0,7,2.478096211126038,1.0762235101173938,0.006666666666666667,0.38679392742400687,0,0.2141835738347896,19.890310055437034,0.6630103351812343,0,0.505,1.3246921859810559,300,main
1.0,0.0,0,8,2.5233899827081077,1.0958943451800731,0.0,0.3564123361295849,0,0.36728472303134896,22.00875364518439,0.7336251215061463,0,0.775,1.2513044388555068,300,main
1.0,0.0,0,9,2.2326625078225844,0.9696330070996241,0.46,0.3896048614906856,0,0.3022981128522052,10.19107591518676,0.33970253050622523,0,0.77,1.1860105207799814,300,main
1.0,0.0,0,10,1.7977382278364424,0.7807477922558977,0.53,0.5974203546722716,0,0.07708481829966184,10.235481800351787,0.34118272667839283,0,0.735,1.3374107130070951,300,main
1.0,0.0,0,11,2.932985523440536,1.2737794283323456,0.31,0.15776796037698054,0,0.04882843201654939,7.139007669560687,0.23796692231868954,0,1.0,1.3610206327747563,300,main
1.0,0.0,0,12,2.264155866949821,0.9833103991851804,0.3,0.4307506628215138,0,0.22390433102801666,10.012989032692904,0.3337663010897634,0,0.23,1.2188286674145816,300,main
1.0,0.0,0,13,2.1812549554394662,0.9473069907714834,0.11333333333333333,0.46750776376803194,0,0.2642523148145656,12.797942307100229,0.42659807690334095,0,0.53,1.2092274746840204,300,main
1.0,0.0,0,14,2.4192729046805113,1.0506768727207978,0.006666666666666667,0.3641149646696738,0,0.328163429654339,28.2071975468028,0.9402399182267598,0,0.765,1.3364744775917123,300,main
1.0,0.0,0,15,2.721029306266706,1.1817280128086638,0.02,0.18641959726257223,0,0.18048379901717473,9.953431432326182,0.331781047744206,0,0.41,1.0646915119725096,300,main
1.0,0.0,0,16,2.8988080447117013,1.2589363379150467,0.05333333333333334,0.23408012403548453,0,0.4596734898386867,25.786617248057663,0.8595539082685887,0,0.56,1.2609095138549338,300,main
1.0,0.0,0,17,2.0540462702571456,0.8920609607466338,0.006666666666666667,0.49738868689781024,0,0.4580299155024673,29.858730215407203,0.99529100718024,0,0.5,1.2549916543132673,300,main
1.0,0.0,0,18,2.6054051963647806,1.1315130999032823,0.39666666666666667,0.2208105031794657,0,0.352152411652223,18.852325425234888,0.6284108475078295,0,0.82,1.254700534630843,300,main
1.0,0.0,0,19,1.9681987690907166,0.8547778647048708,0.38,0.4934750899353674,0,0.3262397954904034,18.707196924340074,0.6235732308113358,0,0.5,1.251562642436103,300,main
1.0,0.0,1,0,3.0375817936421385,1.319205011308563,0.58,0.21116330699906866,0,0.17068423806124647,0.0027976531112972047,9.32551037099068e-05,1,0.265,1.0344324887245453,300,main
1.0,0.0,1,1,2.7835979076520605,1.2089012111307276,0.37666666666666665,0.2619345128049811,0,0.28535539704841095,19.98294667296268,0.6660982224320892,0,0.255,1.2013141674656471,300,main
1.0,0.0,1,2,3.099210933676149,1.3459702067497763,0.0033333333333333335,0.09737920452706009,0,0.3133397170645403,28.67450105652821,0.9558167018842736,0,0.705,1.3037780836624313,300,main
1.0,0.0,1,3,2.84443372073285,1.2353218690538117,0.02666666666666667,0.2586045678150856,0,0.6403168849048984,29.675065124721705,0.9891688374907234,0,0.585,1.1860379810275865,300,main
1.0,0.0,1,4,2.5380972630079732,1.1022816358581091,0.06,0.30381371919317224,0,0.19733810582970235,17.694883198220104,0.58982943994067,0,0.75,1.303817735119006,300,main
1.0,0.0,1,5,2.4900979976085784,1.0814358197597425,0.013333333333333334,0.3498907768845635,0,0.152510522845421,10.41269449340157,0.34708981644671894,0,0.73,1.308955145560233,300,main
1.0,0.0,1,6,2.0746562698145765,0.9010117698264545,0.41333333333333333,0.5005026883937508,0,0.20656420956221883,8.756044986317606,0.29186816621058687,1,0.805,1.310675130403272,300,main
1.0,0.0,1,7,1.7300734908152586,0.7513613703481632,0.20333333333333334,0.6074612621708191,0,0.07185947768064402,13.916752210805361,0.4638917403601786,0,0.665,1.2447630103503302,300,main
1.0,0.0,1,8,2.8118317646412745,1.2211630194239884,0.5566666666666666,0.21978936064779617,0,0.2665034298591269,1.8576394130076779,0.06192131376692259,1,0.545,1.2146320582601047,300,main
1.0,0.0,1,9,2.460986561601708,1.0687928837416785,0.32,0.3819313891153887,0,0.03057450142175828,0.02667906215550464,0.0008893020718501545,1,0.15,1.2442687312406135,300,main
1.0,0.0,1,10,2.70357614284048,1.1741482002408978,0.0033333333333333335,0.30380445807920237,0,0.11418530663345164,9.785750500041136,0.32619168333470444,0,0.45,1.2402293566359233,300,main
1.0,0.0,1,11,2.3842565312191613,1.0354694549502699,0.0,0.3460319909920154,0,0.544533408998847,29.366770059174506,0.9788923353058168,0,0.57,1.2362888150491276,300,main
1.0,0.0,1,12,2.336371620692041,1.0146733025419106,0.18333333333333332,0.4789626133151319,0,0.4697276059967659,29.915741653260223,0.9971913884420074,0,0.32,1.2448245518527865,300,main
